dataset,level,text_size_mb,comp_speed_MBs,decomp_speed_MBs,peak_mem_comp_MB,peak_mem_decomp_MB,compressed_size_MB
english.001.2,1,104.8576,6.47069423017587,27.2910311800531,615.014,264.860792,8.704048
english.001.2,2,104.8576,6.25933310251788,45.9015934162143,556.528824,206.184544,7.576222
english.001.2,3,104.8576,11.1474740602143,57.1244279799521,538.783968,188.497384,6.964356
english.001.2,4,104.8576,11.8365467106154,61.9835668262694,532.956936,181.966376,6.314494
english.001.2,5,104.8576,15.7219581677787,54.5536652619531,532.956936,180.130128,5.682176
english.001.2,6,104.8576,17.3743372216331,67.1991796975135,532.956936,179.666952,5.081686
english.001.2,7,104.8576,17.3642671435905,67.5106876126706,532.956936,179.584664,4.761804
english.001.2,8,104.8576,17.7463062941087,62.9964553920096,532.956936,179.605704,4.643234
english.001.2,9,104.8576,17.7703662277357,67.8997604092469,532.956936,179.66348,4.6031
english.001.2,10,104.8576,17.7079456218863,67.3243017656501,532.956936,179.734184,4.590366
english.001.2,11,104.8576,17.5183106121358,67.5933732998131,532.956936,179.808968,4.586116
english.001.2,12,104.8576,17.7824206759713,62.4524121500894,532.956936,179.885312,4.584634
english.001.2,13,104.8576,17.7343007424696,62.1083930581058,532.956936,179.961824,4.583632
english.001.2,14,104.8576,17.7394011165623,68.3066901179076,532.956936,180.03872,4.583466
english.100MB,0,104.8576,1.04829820097674,16.5845696390725,787.587956,633.508084,89.43945
english.100MB,1,104.8576,2.23062833852038,21.969368727608,650.29226,336.819072,121.636836
english.100MB,2,104.8576,4.71079563322701,28.2764609120082,655.492348,255.54626,79.366346
english.100MB,3,104.8576,7.94959932677801,31.5607994221045,655.492348,245.733372,63.52318
english.100MB,4,104.8576,10.4988836045056,33.6794501188411,655.492348,241.34734,56.414086
english.100MB,5,104.8576,11.3101573707543,34.1533450589538,655.492348,239.869356,53.914852
english.100MB,6,104.8576,12.171938662983,34.2582331416623,655.492348,239.432988,53.06837
english.100MB,7,104.8576,12.1972827098455,34.3637674510061,655.492348,239.341228,52.772044
english.100MB,8,104.8576,12.1863675983497,33.4954799552787,655.492348,239.35974,52.661626
english.100MB,9,104.8576,12.2371393894128,34.5096593714004,655.492348,239.41602,52.619388
english.100MB,10,104.8576,12.3778360129377,33.1680900866705,655.492348,239.48622,52.605534
english.100MB,11,104.8576,12.3871943295924,34.5267039841949,655.492348,239.5611,52.601484
english.100MB,12,104.8576,12.4000851446276,34.5460415774388,655.492348,239.637388,52.599938
english.100MB,13,104.8576,12.4083023690626,33.4335363326212,655.492348,239.714204,52.599596
english.100MB,14,104.8576,12.1848098912336,34.4100022971155,655.492348,239.791124,52.599494
english.100MB,15,104.8576,12.3121433435878,33.3803202495782,655.492348,239.8681,52.599472
english.1024MB,0,1073.741824,0.923973881221533,17.6758972839409,8070.26963,6485.694086,739.844818
english.200MB,0,209.7152,1.02111117278559,16.9950242305386,1575.395116,1266.87214,167.224798
english.200MB,1,209.7152,1.41109184485709,20.7351394107178,1274.569116,660.981112,232.27418
english.200MB,2,209.7152,4.57934443913101,27.033167046934,1303.720916,506.3619,154.953754
english.200MB,3,209.7152,7.75178348328146,29.6475910427505,1303.720916,487.2973,124.40196
english.200MB,4,209.7152,9.20001228334159,31.4453307743058,1303.720916,478.711476,110.72289
english.200MB,5,209.7152,11.3360793089655,32.5109602207547,1303.720916,475.744388,105.734416
english.200MB,6,209.7152,11.8449034458998,32.6486284522216,1303.720916,474.812228,104.083242
english.200MB,7,209.7152,12.0579336832966,31.4349611775639,1303.720916,474.549764,103.504748
english.200MB,8,209.7152,12.0490660783334,32.0503721363838,1303.720916,474.510708,103.294218
english.200MB,9,209.7152,12.1244384831964,32.1663880239888,1303.720916,474.547036,103.214412
english.200MB,10,209.7152,12.0548839722476,31.9424863679288,1303.720916,474.61058,103.18723
english.200MB,11,209.7152,12.0064350285397,32.4913161360291,1303.720916,474.6835,103.179572
english.200MB,12,209.7152,12.099535554594,32.7015749259317,1303.720916,474.759172,103.176746
english.200MB,13,209.7152,12.0959763750461,32.6898508253706,1303.720916,474.835764,103.175884
english.200MB,14,209.7152,12.0956973122621,31.9819437878395,1303.720916,474.91262,103.175618
english.200MB,15,209.7152,12.0966740883449,32.8028530313458,1303.720916,474.989556,103.175524
english.50MB,0,52.4288,1.10947508755595,16.1692521202776,394.027122,317.404182,44.502398
english.50MB,1,52.4288,2.54980327693452,20.956431369414,325.325906,164.93693,57.583468
english.50MB,2,52.4288,5.39246703556662,30.6583240746155,325.325906,124.839886,36.956042
english.50MB,3,52.4288,8.60348873463628,35.3460527202858,325.325906,119.51807,29.481172
english.50MB,4,52.4288,11.0641961760858,37.5833691756272,325.325906,117.140126,26.072686
english.50MB,5,52.4288,12.4860204810669,37.4785903209665,325.325906,116.37403,24.89052
english.50MB,6,52.4288,12.937396668723,38.2301297943707,325.325906,116.168286,24.46845
english.50MB,7,52.4288,13.0843024706763,38.3953130721348,325.325906,116.158302,24.324532
english.50MB,8,52.4288,13.1265616784758,38.7357222016993,325.325906,116.204518,24.267794
english.50MB,9,52.4288,13.1160533360018,38.3167434042242,325.325906,116.271166,24.247216
english.50MB,10,52.4288,13.1423558017697,38.7873048753422,325.325906,116.344542,24.240034
english.50MB,11,52.4288,13.1357703004034,38.6871310507674,325.325906,116.420462,24.23766
english.50MB,12,52.4288,13.1595090484677,38.7128405818504,325.325906,116.497118,24.23697
english.50MB,13,52.4288,13.1039240189953,38.8851145887414,325.325906,116.574014,24.2368
english.50MB,14,52.4288,13.1456510292606,35.0858595998126,325.325906,116.650974,24.236758
Escherichia_Coli,0,112.689515,1.77227128181578,18.360817107943,816.832391,619.504455,30.330654
Escherichia_Coli,1,112.689515,4.11217071292772,24.1108979845094,650.032247,253.890303,37.02452
Escherichia_Coli,2,112.689515,5.92429212053665,36.2660557397097,607.253007,205.971183,26.509494
Escherichia_Coli,3,112.689515,10.569166955853,41.9029171159781,607.253007,191.359135,21.216296
Escherichia_Coli,4,112.689515,13.3814868250745,44.8444088503323,607.253007,186.994143,18.51967
Escherichia_Coli,5,112.689515,14.9497227344486,45.6824691908545,607.253007,185.718791,17.22036
Escherichia_Coli,6,112.689515,15.494227278977,45.9919659619623,607.253007,185.380151,16.684278
Escherichia_Coli,7,112.689515,15.6430654654488,44.1348509771668,607.253007,185.321775,16.474408
Escherichia_Coli,8,112.689515,15.5876718676515,45.7362372661228,607.253007,185.355167,16.39737
Escherichia_Coli,9,112.689515,15.56721532277,43.9952818770985,607.253007,185.417071,16.3694
Escherichia_Coli,10,112.689515,15.6224633662817,45.7306691826962,607.253007,185.489071,16.35999
Escherichia_Coli,11,112.689515,15.6144540667868,45.6954361137018,607.253007,185.564311,16.356532
Escherichia_Coli,12,112.689515,14.780503528239,44.0004353598063,607.253007,185.640695,16.355182
Escherichia_Coli,13,112.689515,15.6890187533936,46.1199619382827,607.253007,185.717471,16.354756
Escherichia_Coli,14,112.689515,15.6711280924502,44.0365435717077,607.253007,185.794399,16.354658
fib41,0,267.914296,2.26110910809533,20.8818625097428,2158.340766,1905.364494,0.00065
fib41,1,267.914296,5.63085298982549,43.6954522621261,1652.450918,651.174974,0.000712
fib41,2,267.914296,12.4003969396398,78.4522096632504,1459.342382,413.198406,0.000782
fib41,3,267.914296,22.4667960318325,106.348958399492,1385.522694,339.455702,0.000852
fib41,4,267.914296,33.4838458750453,143.20075685499,1357.634038,311.336094,0.000922
fib41,5,267.914296,40.4514949192976,154.792174716894,1346.863918,300.642958,0.000992
fib41,6,267.914296,44.8700021772262,159.273703109209,1342.750118,296.606142,0.001062
fib41,7,267.914296,47.196261142233,151.133466463587,1341.178806,295.111814,0.001124
fib41,8,267.914296,47.2220491759937,161.989416530625,1341.438614,294.58863,0.001194
fib41,9,267.914296,48.3992947339897,163.922109642682,1341.438614,294.43639,0.001264
fib41,10,267.914296,48.5141054613936,153.858781370241,1341.438614,294.425838,0.001334
fib41,11,267.914296,48.7595632075128,164.415032832157,1341.438614,294.469406,0.001404
fib41,12,267.914296,48.8030850501849,148.305727096596,1341.438614,294.533646,0.001466
fib41,13,267.914296,48.8306594247804,161.394154216867,1341.438614,294.605782,0.001536
fib41,14,267.914296,48.787976836508,151.176106534251,1341.438614,294.680934,0.001606
fib41,15,267.914296,47.4344108638303,139.509631326807,1341.438614,294.757238,0.001676
fib41,16,267.914296,48.6674470481381,146.545397658899,1343.286582,294.833982,0.001746
fib41,17,267.914296,48.5888927982009,164.102839642288,1343.286582,294.910894,0.001808
fib41,18,267.914296,48.7187765493163,164.425123358291,1343.286582,294.98787,0.001806
fib41,19,267.914296,48.6851346538252,164.233614908355,1343.286582,294.987854,0.001758
HDFS_1,0,104.8576,1.55332396122971,21.5769697717966,771.419796,599.595776,29.04249
HDFS_1,1,104.8576,0.478095380524485,32.940939934657,616.322916,263.182304,36.89046
HDFS_1,2,104.8576,5.50890502358912,55.3805851906623,571.482524,209.18108,40.269178
HDFS_1,3,104.8576,11.7120071484419,70.6302034217971,576.818708,198.4568,33.492164
HDFS_1,4,104.8576,16.5772283175768,72.5808818439814,576.818708,195.749744,27.282938
HDFS_1,5,104.8576,20.6100202449044,84.3652747606404,576.818708,193.634968,22.005624
HDFS_1,6,104.8576,20.7130214917826,77.5459251590001,576.818708,193.67536,21.92107
Horspool,0,571.83968,12.5341317680272,26.4361185335861,4169.034224,3191.4232,0.865814
Horspool,1,571.83968,17.8707718462683,53.0832842886981,3405.45636,1240.892776,0.86578
Horspool,2,571.83968,30.9427009945565,151.100457127758,2935.892464,771.251896,0.866238
Horspool,3,571.83968,31.3067487148043,165.333703414578,2897.709656,733.146072,0.869692
Horspool,4,571.83968,34.0153992576378,186.802456552986,2876.045096,711.250552,0.86915
Horspool,5,571.83968,33.9398929287893,200.899269252389,2862.847912,698.129592,1.617912
Horspool,6,571.83968,34.565822226252,204.111821816105,2862.61604,696.427552,1.859306
Horspool,7,571.83968,35.5829701442386,205.365300772131,2862.61604,696.119544,1.067596
Horspool,8,571.83968,35.4345782288898,181.21999049279,2862.61604,696.067328,0.793286
Horspool,9,571.83968,35.7540581604007,191.596756684313,2862.61604,696.098904,0.699044
Horspool,10,571.83968,35.8434780428487,202.543009952892,2862.61604,696.160848,0.668014
Horspool,11,571.83968,35.9450916793956,201.536505251286,2862.61604,696.232576,0.657652
Horspool,12,571.83968,35.9398956696625,195.835506849315,2862.61604,696.307768,0.654058
Horspool,13,571.83968,35.9817322636464,193.653587998239,2862.61604,696.38416,0.652728
Horspool,14,571.83968,36.0873204594219,205.306315298173,2862.61604,696.46096,0.652362
Horspool,15,571.83968,35.9410251092046,205.092776701815,2862.61604,696.537896,0.65226
Horspool,16,571.83968,36.0720684804481,204.872341645171,2863.602428,696.614896,0.652314
influenza,0,154.808555,5.09520244740515,23.5701210414129,1124.504633,855.710021,10.841082
influenza,1,154.808555,4.37085116775461,42.101864291542,885.969489,337.941893,14.463608
influenza,2,154.808555,8.51054716275797,61.8838163575312,813.520289,265.196853,14.52449
influenza,3,154.808555,11.0470225352515,75.8828268222146,791.208713,242.838477,12.804236
influenza,4,154.808555,15.5246349706171,83.0161706349206,790.360625,236.742173,10.908118
influenza,5,154.808555,19.3607497498749,85.9904210409376,790.360625,235.107589,9.2491
influenza,6,154.808555,21.1767718151102,86.8783629833324,790.360625,234.700333,8.36943
influenza,7,154.808555,21.7592774013999,87.2013490677632,790.360625,234.606645,8.006484
influenza,8,154.808555,21.8255399689835,78.1308948218431,790.360625,234.627261,7.885106
influenza,9,154.808555,21.9586602836879,82.5381504585199,790.360625,234.682437,7.839044
influenza,10,154.808555,21.6712472877441,85.8902324678207,790.360625,234.752301,7.824742
influenza,11,154.808555,21.6715506621497,86.2443203342618,790.360625,234.827061,7.8204
influenza,12,154.808555,21.9253834605634,87.1130240279107,790.360625,234.903237,7.818598
influenza,13,154.808555,21.9319064687048,80.4618269230769,790.360625,234.979957,7.81804
influenza,14,154.808555,21.9027383984154,81.7751597908193,790.360625,235.056877,7.817938
kernel,0,257.961616,5.49646226585955,19.3265867016295,1885.453948,1450.215048,12.498106
kernel,1,257.961616,10.539068420171,34.0475966475285,1484.667316,621.521456,13.257252
kernel,2,257.961616,14.580115866996,52.3705495665591,1359.281532,496.008296,9.481766
kernel,3,257.961616,16.9332818695024,60.7769333710301,1317.703972,454.470632,7.658876
kernel,4,257.961616,18.0264158432447,68.0135034802784,1306.38386,439.667064,6.821234
kernel,5,257.961616,18.5578556012777,69.2068508880185,1306.38386,435.359824,6.483488
kernel,6,257.961616,18.9390787483664,65.9394228163902,1306.38386,434.141472,6.334534
kernel,7,257.961616,18.7368616171301,66.6653614162036,1306.38386,433.830528,6.259584
kernel,8,257.961616,18.5150989413242,68.0350290114991,1306.38386,433.79492,6.219558
kernel,9,257.961616,18.1351491802818,66.6274804349511,1306.38386,433.839032,6.19702
kernel,10,257.961616,18.317104614751,64.2558700742291,1306.38386,433.905768,6.184914
kernel,11,257.961616,18.8571189637275,67.0831684610184,1306.38386,433.97928,6.17934
kernel,12,257.961616,18.7980307225931,67.1215695253955,1306.38386,434.055272,6.177202
kernel,13,257.961616,18.7536161334177,65.934366629179,1306.38386,434.132072,6.176788
kernel,14,257.961616,18.187444283851,64.8486930289851,1306.38386,434.20892,6.176522
kernel,15,257.961616,18.7915946822073,67.5469012830584,1306.38386,434.285888,6.176484
NQueens,0,302.590158,11.4733521402327,30.1348601760746,2147.596796,1571.793972,0.48877
NQueens,1,302.590158,18.5997576912438,62.4360675965665,1748.877908,598.013284,0.488476
NQueens,2,302.590158,33.7538939829998,147.217163569135,1553.380596,402.438988,0.487886
NQueens,3,302.590158,35.2369380364026,171.711586653047,1531.620204,380.75558,0.612892
NQueens,4,302.590158,37.5631752218981,165.476407087389,1515.96474,364.86826,0.859338
NQueens,5,302.590158,39.8821892422665,212.25460016835,1514.917928,363.364284,1.097084
NQueens,6,302.590158,40.1712788582808,187.979224700255,1514.917928,363.15678,0.671186
NQueens,7,302.590158,40.9464482604636,214.314156809972,1514.917928,363.134716,0.466396
NQueens,8,302.590158,41.0369640338505,208.769254864082,1515.315512,363.178428,0.397526
NQueens,9,302.590158,40.9049338956931,195.534835541195,1515.315512,363.244252,0.374544
NQueens,10,302.590158,40.9187626607527,214.132161913523,1515.315512,363.317604,0.367606
NQueens,11,302.590158,40.9941552301085,189.628475277308,1515.315512,363.393356,0.364852
NQueens,12,302.590158,40.3426648890074,202.90361295514,1515.315512,363.469964,0.364038
NQueens,13,302.590158,41.0341815272372,215.014679172884,1515.315512,363.546844,0.36384
NQueens,14,302.590158,40.9514356475842,213.69361440678,1515.315512,363.623796,0.363786
NQueens,15,302.590158,40.915996159775,213.648349925863,1515.315512,363.700788,0.363808
para,0,429.265758,0.990922760492892,18.9770143632047,3074.202518,2295.853982,36.872386
para,1,429.265758,6.99768124021909,24.8077438929246,2447.741238,959.073454,44.98822
para,2,429.265758,10.2076592800089,38.1752804012593,2257.270318,768.304838,34.448294
para,3,429.265758,12.8549238615163,45.4412971862892,2197.029654,708.049478,28.743592
para,4,429.265758,14.511340166456,46.6522222705241,2194.209694,689.144614,25.938974
para,5,429.265758,15.6304097438418,49.1966945160736,2194.209694,683.474094,24.385296
para,6,429.265758,16.8893217764908,49.9343645162041,2194.209694,681.971278,23.33535
para,7,429.265758,17.1263074363547,49.2887702659257,2194.209694,681.596166,22.666268
para,8,429.265758,17.1339636378151,50.2776746038253,2194.209694,681.532598,22.38037
para,9,429.265758,17.1558762664109,50.0706571641861,2194.209694,681.558294,22.27364
para,10,429.265758,17.2011106881394,49.9442411197338,2194.209694,681.618366,22.238774
para,11,429.265758,17.1603341195283,49.9302988147442,2194.209694,681.68919,22.226588
para,12,429.265758,17.1767452413059,49.5768089529485,2194.209694,681.764574,22.223506
para,13,429.265758,17.1375206301426,49.6352802830581,2194.209694,681.840806,22.221824
para,14,429.265758,17.146351086861,50.0286417882616,2194.209694,681.917582,22.221402
para,15,429.265758,17.1510095650576,50.2870983915748,2194.209694,681.994518,22.22132
pitches,0,55.832855,0.135029842657042,14.5352637196709,416.059555,344.808291,95.313466
pitches,1,55.832855,1.65796169927188,21.9391154858737,397.127371,192.540467,72.602476
pitches,2,55.832855,5.24163568598734,29.4197781641901,397.127371,176.310411,54.63129
pitches,3,55.832855,5.33846356108848,29.4725797086149,397.127371,171.636555,47.557536
pitches,4,55.832855,10.321641432348,32.7984814662515,397.127371,170.259995,44.93891
pitches,5,55.832855,10.9708510178417,33.1489966158048,397.127371,169.877139,44.051436
pitches,6,55.832855,11.4271090871879,30.8468812154696,397.127371,169.812931,43.763022
pitches,7,55.832855,11.2718500797448,32.8602524866106,397.127371,169.842539,43.66556
pitches,8,55.832855,11.1460622454683,33.2377991427551,397.127371,169.904147,43.633738
pitches,9,55.832855,11.2125424239381,31.3245371409336,397.127371,169.975939,43.623484
pitches,10,55.832855,11.4797382597253,33.3270787321674,397.127371,170.051099,43.61987
pitches,11,55.832855,11.558400786668,32.1210764008745,397.127371,170.127443,43.618452
pitches,12,55.832855,11.6690398562083,33.6931114597791,397.127371,170.204243,43.618082
pitches,13,55.832855,11.6221596586178,31.9904056609179,397.127371,170.281195,43.618016
pitches.50MB,0,52.4288,0.191930532955296,14.4923017386737,391.177346,324.96023,91.846906
pitches.50MB,1,52.4288,1.92348443713954,20.786107917377,375.918282,182.251526,69.672348
pitches.50MB,2,52.4288,5.41502360025201,28.6027277686852,375.918282,167.215046,52.375766
pitches.50MB,3,52.4288,6.40766542005818,31.7423260882727,375.918282,162.880918,45.6224
pitches.50MB,4,52.4288,10.3074412660965,29.620790960452,375.918282,161.602662,43.133674
pitches.50MB,5,52.4288,11.2515397986995,33.0218555142659,375.918282,161.249526,42.28962
pitches.50MB,6,52.4288,11.3735817949107,33.1617963314358,375.918282,161.193798,42.015254
pitches.50MB,7,52.4288,11.4318607997907,32.9761620227687,375.918282,161.22599,41.923028
pitches.50MB,8,52.4288,11.310035378376,30.0434359062518,375.918282,161.288078,41.892374
pitches.50MB,9,52.4288,11.1833791941298,32.3395016037503,375.918282,161.360198,41.882912
pitches.50MB,10,52.4288,10.8192079902598,32.0802790185401,375.918282,161.435478,41.879502
pitches.50MB,11,52.4288,11.0406637606082,29.3949315990132,375.918282,161.511846,41.878148
pitches.50MB,12,52.4288,11.1023865489274,30.6386161757831,375.918282,161.588654,41.877794
pitches.50MB,13,52.4288,11.728250900387,31.9629336097055,375.918282,161.665606,41.877728
proteins,0,1184.051855,0.595446739244623,10.7991953401324,8966.511553,7336.990425,1145.528402
proteins,1,1184.051855,1.7917790527503,14.979295004548,7602.083769,4085.501742,1145.394908
proteins,2,1184.051855,3.12624170915555,19.7061819613117,7602.083769,3198.008553,859.06071
proteins,3,1184.051855,5.63084509862107,21.3985790628411,7602.083769,3062.579801,741.431628
proteins,4,1184.051855,6.55452782341635,22.0451954191196,7602.083769,3024.298921,691.274342
proteins,5,1184.051855,7.46659478912523,22.3856680335695,7602.083769,3012.284897,669.055088
proteins,6,1184.051855,7.75674660002096,22.3670194418313,7602.083769,3008.277953,660.102626
proteins,7,1184.051855,7.77122524671247,21.6113603427003,7602.083769,3006.974601,657.06012
proteins,8,1184.051855,7.59459867446704,22.2974365661945,7602.083769,3006.591409,656.06407
proteins,9,1184.051855,7.82351772636331,22.5346970605308,7602.083769,3006.510625,655.732864
proteins,10,1184.051855,7.80337319645516,22.4386537207874,7602.083769,3006.532233,655.61829
proteins,11,1184.051855,7.7495274893285,22.4315121473443,7602.083769,3006.591009,655.580776
proteins,12,1184.051855,7.77925143095165,22.4121083494697,7602.083769,3006.661865,655.568542
proteins,13,1184.051855,7.82110439858407,22.479592784063,7602.083769,3006.736753,655.564252
proteins,14,1184.051855,7.83563266653961,22.4688856565979,7602.083769,3006.813057,655.562742
proteins,15,1184.051855,7.70587654737182,22.2318328442169,7602.083769,3006.889825,655.562304
proteins,16,1184.051855,7.79874747984369,22.1777826372799,7602.083769,3006.966761,655.562222
proteins,17,1184.051855,7.81490479301969,22.2029844267137,7602.083769,3007.043753,655.562244
proteins.001.1,0,104.8576,3.84719470494137,18.5035204432759,793.018034,643.087642,7.417566
proteins.001.1,1,104.8576,7.82198351422923,36.2665928820946,613.658834,270.71257,7.211812
proteins.001.1,2,104.8576,11.0326483802069,55.5684154742978,555.72053,212.630242,6.567342
proteins.001.1,3,104.8576,13.2207330450241,63.2472404849508,537.235082,194.196866,6.274092
proteins.001.1,4,104.8576,17.9320393330483,69.0443142161059,532.783514,188.645842,5.992634
proteins.001.1,5,104.8576,19.8106177970905,70.7541160593792,532.783514,187.112818,5.513484
proteins.001.1,6,104.8576,20.6071849697351,64.6032900006161,532.783514,186.749554,4.947226
proteins.001.1,7,104.8576,20.7696391078715,62.2817771442148,532.783514,186.687394,4.657964
proteins.001.1,8,104.8576,17.8059739509925,66.031234256927,532.783514,186.722434,4.567186
proteins.001.1,9,104.8576,18.2231104777463,66.5720271728779,532.783514,186.785034,4.535528
proteins.001.1,10,104.8576,18.2389591414308,65.6755605662032,532.783514,186.856842,4.525626
proteins.001.1,11,104.8576,18.1763594446082,67.8997604092469,532.783514,186.932578,4.522956
proteins.001.1,12,104.8576,18.2205772472154,66.8564141800561,532.783514,187.00917,4.52211
proteins.001.1,13,104.8576,18.1688007901166,67.6108066284093,532.783514,187.08601,4.52182
proteins.001.1,14,104.8576,18.1348644955985,59.2081309994354,532.783514,187.162978,4.521798
proteins.001.1,15,104.8576,18.1725793313807,66.6905806779877,532.783514,187.23997,4.521824
proteins.100MB,0,104.8576,0.246273807972023,11.9850954394788,796.672898,665.43469,176.18265
proteins.100MB,1,104.8576,1.12365166215524,17.3209554329512,773.147122,410.760826,154.380188
proteins.100MB,2,104.8576,3.87351498315503,21.408685354948,773.147122,320.071506,110.989258
proteins.100MB,3,104.8576,6.59183262924965,23.1463511544744,773.147122,309.282954,94.774276
proteins.100MB,4,104.8576,7.72454436963152,23.5926650916864,773.147122,305.887842,88.456458
proteins.100MB,5,104.8576,6.19714780470795,16.8424298885284,773.147122,304.810618,86.141348
proteins.100MB,6,104.8576,6.41032914363965,17.3927813163482,773.147122,304.463242,85.279646
proteins.100MB,7,104.8576,6.59245427739741,17.5180179427636,773.147122,304.401778,84.9881
proteins.100MB,8,104.8576,6.37986821370553,16.8847380116582,773.147122,304.430914,84.889226
proteins.100MB,9,104.8576,6.36372243193708,16.6601947917825,773.147122,304.49173,84.855556
proteins.100MB,10,104.8576,6.36519036519037,17.0176412353734,773.147122,304.562994,84.844118
proteins.100MB,11,104.8576,6.3591298599698,16.6771530815109,773.147122,304.638082,84.840188
proteins.100MB,12,104.8576,6.38087761895199,16.7764107322849,773.147122,304.714458,84.838814
proteins.100MB,13,104.8576,6.38235347823705,16.7381157615809,773.147122,304.791258,84.838452
proteins.100MB,14,104.8576,6.37343107042784,20.3614897665929,773.147122,304.868194,84.838354
proteins.200MB,0,209.7152,0.463891116255252,10.9922844682992,1590.241682,1315.377854,300.228846
proteins.200MB,1,209.7152,1.15520933002164,13.2960875436672,1476.081298,777.449194,270.806824
proteins.200MB,2,209.7152,3.23147851384335,18.4358528051761,1476.081298,607.151238,196.203794
proteins.200MB,3,209.7152,2.22269185888149,19.5774124588083,1476.081298,584.936182,168.249796
proteins.200MB,4,209.7152,6.8036114598642,20.251380895361,1476.081298,578.103366,157.089774
proteins.200MB,5,209.7152,7.36659594497759,20.0521298465363,1476.081298,575.952534,152.704564
proteins.200MB,6,209.7152,7.5483824524526,19.7013725140211,1476.081298,575.22083,151.028506
proteins.200MB,7,209.7152,7.59975357854684,20.0383347506617,1476.081298,575.035606,150.468084
proteins.200MB,8,209.7152,7.60697600185717,19.9995422468053,1476.081298,575.020654,150.27521
proteins.200MB,9,209.7152,7.59912020378805,20.0239850284536,1476.081298,575.06723,150.211864
proteins.200MB,10,209.7152,7.55180733304045,19.8413563427187,1476.081298,575.133558,150.189926
proteins.200MB,11,209.7152,7.02370538076642,15.7948996038381,1476.081298,575.206934,150.182808
proteins.200MB,12,209.7152,5.87877207883767,15.5260636840819,1476.081298,575.28275,150.18025
proteins.200MB,13,209.7152,5.76828416298554,17.8547881759978,1476.081298,575.359382,150.179488
proteins.200MB,14,209.7152,5.69977387371717,15.337570301244,1476.081298,575.43627,150.179314
proteins.200MB,15,209.7152,5.6984109731974,23.0565212133206,1476.081298,575.513238,150.179272
proteins.50MB,0,52.4288,0.1323519425484,12.150359212051,399.656272,336.268432,98.200406
proteins.50MB,1,52.4288,1.06807259718909,18.7802414299531,397.120728,209.082312,81.43268
proteins.50MB,2,52.4288,3.92055515673606,20.5281127642913,397.120728,163.0516,57.423102
proteins.50MB,3,52.4288,0.58092338239661,22.4726960994428,397.120728,157.623488,48.893344
proteins.50MB,4,52.4288,6.25686803351075,25.3978588383471,397.120728,155.907992,45.720066
proteins.50MB,5,52.4288,8.88729171257607,25.7256133464181,397.120728,155.390016,44.534416
proteins.50MB,6,52.4288,9.31785949135373,24.9732304467943,397.120728,155.249416,44.088946
proteins.50MB,7,52.4288,9.33345201431293,23.9992676004761,397.120728,155.254552,43.93818
proteins.50MB,8,52.4288,9.36998248561318,25.870324681733,397.120728,155.306712,43.886874
proteins.50MB,9,52.4288,9.36496141754787,25.9048371955136,397.120728,155.375504,43.870436
proteins.50MB,10,52.4288,9.37115484297639,25.8754318428586,397.120728,155.449592,43.864538
proteins.50MB,11,52.4288,9.36780602855254,25.9266145781822,397.120728,155.52564,43.862412
proteins.50MB,12,52.4288,9.16603437123027,25.7990355279992,397.120728,155.602304,43.861742
proteins.50MB,13,52.4288,9.38087995848915,25.8244507930253,397.120728,155.6792,43.861576
proteins.50MB,14,52.4288,9.37283014820244,25.9112385094396,397.120728,155.756168,43.861542
Quicksort,0,381.494534,12.5783739210139,27.0254910350593,2796.624136,2159.709312,0.717514
Quicksort,1,381.494534,21.0735532232227,62.2218381393528,2211.852712,769.23052,0.699124
Quicksort,2,381.494534,31.2408514994186,127.885264992793,1961.762728,519.063552,0.701794
Quicksort,3,381.494534,33.22197070503,165.744681756962,1932.382088,489.759872,0.701824
Quicksort,4,381.494534,34.5807228063814,179.712895232711,1911.797752,468.94356,1.19191
Quicksort,5,381.494534,36.2203571767655,192.956620302463,1909.601176,466.620384,1.681632
Quicksort,6,381.494534,37.4896358097484,192.130607373086,1909.995904,466.171416,1.017618
Quicksort,7,381.494534,37.8147924864945,178.110338484523,1909.995904,466.097664,0.697756
Quicksort,8,381.494534,37.9619215077517,178.027221988894,1910.079224,466.121296,0.587618
Quicksort,9,381.494534,38.0285226978209,195.377718938851,1910.079224,466.18024,0.5499
Quicksort,10,381.494534,37.6557860449507,179.839972658276,1910.079224,466.251152,0.537698
Quicksort,11,381.494534,37.9539903496991,185.056771283046,1910.079224,466.326184,0.533836
Quicksort,12,381.494534,38.0695074343878,194.729484967587,1910.079224,466.402528,0.532414
Quicksort,13,381.494534,37.8001797392097,179.105415023474,1910.079224,466.479288,0.53196
Quicksort,14,381.494534,38.0004914734242,195.038105316973,1910.079224,466.556232,0.531898
rs.13,0,216.747218,8.2744684230016,21.2179004042955,1746.152696,1541.49206,0.00089
rs.13,1,216.747218,9.62046791360775,42.6785369983854,1336.894112,537.194886,0.00098
rs.13,2,216.747218,29.5018603764853,102.181415236658,1143.785584,307.77266,0.000982
rs.13,3,216.747218,43.3824142348185,142.559338332018,1098.16252,262.22658,0.001024
rs.13,4,216.747218,46.6293522363014,157.222702741912,1087.700336,251.533444,0.001062
rs.13,5,216.747218,48.6919211933324,163.768204004533,1085.15788,249.067972,0.00108
rs.13,6,216.747218,49.0078951771542,164.801716849148,1084.679348,248.544788,0.001126
rs.13,7,216.747218,49.0711383291827,164.302014857489,1084.679348,248.480116,0.001156
