dataset,level,text_size_mb,comp_speed_MBs,decomp_speed_MBs,peak_mem_comp_MB,peak_mem_decomp_MB,compressed_size_MB
fib41,19,267.914296,48.8156675537076,154.589871701292,1343.286582,294.987854,0.00173
HDFS_1,0,104.8576,4.35202684954065,24.0161259402771,771.419796,599.595776,17.224714
HDFS_1,1,104.8576,7.43881952326901,43.3199561419817,616.322916,263.182304,19.783116
HDFS_1,2,104.8576,11.1928934281076,71.5912799470188,571.482524,209.18108,26.091914
HDFS_1,3,104.8576,16.2904849800497,74.2911150440471,576.818708,198.4568,26.894924
HDFS_1,4,104.8576,19.4247936137908,83.2899240396935,576.818708,195.749744,24.147358
HDFS_1,5,104.8576,20.7947438822569,79.2842328435987,576.818708,193.634968,21.955656
HDFS_1,6,104.8576,20.8482277507277,85.0263169204297,576.818708,193.67536,21.919122
Horspool,0,571.83968,11.6326786015065,27.7158795056505,4169.034224,3191.4232,0.865674
Horspool,1,571.83968,22.0257296441089,58.712995309036,3405.45636,1240.892776,0.868576
Horspool,2,571.83968,32.3442208937766,135.661854856158,2935.892464,771.251896,0.865178
Horspool,3,571.83968,33.6331392004208,182.58758918408,2897.709656,733.146072,0.868204
Horspool,4,571.83968,34.3679388492672,197.148434402531,2876.045096,711.250552,0.867438
Horspool,5,571.83968,34.0260759226285,202.289583729094,2862.847912,698.129592,0.90048
Horspool,6,571.83968,34.8775093306721,203.177954554256,2862.61604,696.427552,1.168118
Horspool,7,571.83968,35.4146280257418,193.305652226089,2862.61604,696.119544,0.849224
Horspool,8,571.83968,35.5313046478035,195.033930752411,2862.61604,696.067328,0.720114
Horspool,9,571.83968,35.6024654770947,203.991535545145,2862.61604,696.098904,0.674764
Horspool,10,571.83968,35.4014667497555,196.366098808081,2862.61604,696.160848,0.659782
Horspool,11,571.83968,35.4136564360629,200.63670189904,2862.61604,696.232576,0.654584
Horspool,12,571.83968,35.2458203810747,168.234306649442,2862.61604,696.307768,0.65285
Horspool,13,571.83968,35.4094943369794,196.774092314299,2862.61604,696.38416,0.652308
Horspool,14,571.83968,34.4849165493378,203.641895753838,2862.61604,696.46096,0.652182
Horspool,15,571.83968,34.603867969565,195.162863336774,2862.61604,696.537896,0.652192
Horspool,16,571.83968,35.7705862078241,204.005071589467,2863.602428,696.614896,0.652262
influenza,0,154.808555,4.98337181283825,32.9601508673917,1124.504633,855.710021,8.962654
influenza,1,154.808555,9.79196048567717,51.8133347033432,885.969489,337.941893,9.900536
influenza,2,154.808555,14.7551528189077,73.2872212706772,813.520289,265.196853,10.219318
influenza,3,154.808555,18.5647857228858,85.2626832247781,791.208713,242.838477,9.773436
